venue_uri,venue_name
https://dblp.org/streams/journals/nn,Neural Networks
https://dblp.org/streams/journals/infsof,Inf. Softw. Technol.
https://dblp.org/streams/journals/jcc,J. Comput. Chem.
https://dblp.org/streams/journals/ejwcn,EURASIP J. Wirel. Commun. Netw.
https://dblp.org/streams/journals/ijmms,Int. J. Man Mach. Stud.
https://dblp.org/streams/journals/jstsp,IEEE J. Sel. Top. Signal Process.
https://dblp.org/streams/journals/tnsm,IEEE Trans. Netw. Serv. Manag.
https://dblp.org/streams/journals/quantum,Quantum
https://dblp.org/streams/journals/aml,Arch. Math. Log.
https://dblp.org/streams/journals/ahswn,Ad Hoc Sens. Wirel. Networks
https://dblp.org/streams/journals/wpc,Wirel. Pers. Commun.
https://dblp.org/streams/journals/jec,J. Embed. Comput.
https://dblp.org/streams/journals/jair,J. Artif. Intell. Res.
https://dblp.org/streams/journals/amcs,Int. J. Appl. Math. Comput. Sci.
https://dblp.org/streams/journals/simpa,Softw. Impacts
https://dblp.org/streams/journals/jais,J. Assoc. Inf. Syst.
https://dblp.org/streams/journals/distribledger,Distributed Ledger Technol. Res. Pract.
https://dblp.org/streams/journals/sigcse,ACM SIGCSE Bull.
https://dblp.org/streams/journals/sigchi,ACM SIGCHI Bull.
https://dblp.org/streams/journals/taes,IEEE Trans. Aerosp. Electron. Syst.
https://dblp.org/streams/journals/pacmse,Proc. ACM Softw. Eng.
https://dblp.org/streams/journals/pacmpl,Proc. ACM Program. Lang.
https://dblp.org/streams/journals/robotica,Robotica
https://dblp.org/streams/journals/twc,IEEE Trans. Wirel. Commun.
https://dblp.org/streams/journals/tpds,IEEE Trans. Parallel Distributed Syst.
https://dblp.org/streams/journals/im,Internet Math.
https://dblp.org/streams/journals/sttt,Int. J. Softw. Tools Technol. Transf.
https://dblp.org/streams/journals/algorithmica,Algorithmica
https://dblp.org/streams/journals/eatcs,Bull. EATCS
https://dblp.org/streams/journals/cacm,Commun. ACM
https://dblp.org/streams/journals/tplp,Theory Pract. Log. Program.
https://dblp.org/streams/journals/cj,Comput. J.
https://dblp.org/streams/journals/taas,ACM Trans. Auton. Adapt. Syst.
https://dblp.org/streams/journals/jot,J. Object Technol.
https://dblp.org/streams/conf/fet,FET
https://dblp.org/streams/journals/cad,Comput. Aided Des.
https://dblp.org/streams/journals/eik,J. Inf. Process. Cybern.
https://dblp.org/streams/journals/vc,Vis. Comput.
https://dblp.org/streams/journals/ijaose,Int. J. Agent Oriented Softw. Eng.
https://dblp.org/streams/journals/da,Decis. Anal.
https://dblp.org/streams/journals/aiedam,Artif. Intell. Eng. Des. Anal. Manuf.
https://dblp.org/streams/journals/amai,Ann. Math. Artif. Intell.
https://dblp.org/streams/journals/ki,K\u00FCnstliche Intell.
https://dblp.org/streams/journals/ijcta,Int. J. Circuit Theory Appl.
https://dblp.org/streams/journals/jsat,J. Satisf. Boolean Model. Comput.
https://dblp.org/streams/journals/arobots,Auton. Robots
https://dblp.org/streams/journals/ase,Autom. Softw. Eng.
https://dblp.org/streams/journals/ijrc,Int. J. Reconfigurable Comput.
https://dblp.org/streams/journals/jds,J. Decis. Syst.
https://dblp.org/streams/journals/cogsr,Cogn. Syst. Res.
https://dblp.org/streams/journals/entropy,Entropy
https://dblp.org/streams/journals/trets,ACM Trans. Reconfigurable Technol. Syst.
https://dblp.org/streams/journals/nca,Neural Comput. Appl.
https://dblp.org/streams/journals/anor,Ann. Oper. Res.
https://dblp.org/streams/journals/scl,Syst. Control. Lett.
https://dblp.org/streams/journals/cee,Comput. Electr. Eng.
https://dblp.org/streams/journals/sensors,Sensors
https://dblp.org/streams/journals/eccc,Electron. Colloquium Comput. Complex.
https://dblp.org/streams/journals/biomedsem,J. Biomed. Semant.
https://dblp.org/streams/journals/peerjpre,PeerJ Prepr.
https://dblp.org/streams/journals/dbsk,Datenbank-Spektrum
https://dblp.org/streams/journals/ijkbo,Int. J. Knowl. Based Organ.
https://dblp.org/streams/journals/cgx,Graph. Vis. Comput.
https://dblp.org/streams/journals/zfbb,ZfBB
https://dblp.org/streams/journals/jossw,J. Open Source Softw.
https://dblp.org/streams/journals/dmtcs,Discret. Math. Theor. Comput. Sci.
https://dblp.org/streams/journals/apal,Ann. Pure Appl. Log.
https://dblp.org/streams/journals/peerj-cs,PeerJ Comput. Sci.
https://dblp.org/streams/journals/tcom,IEEE Trans. Commun.
https://dblp.org/streams/journals/jim,J. Intell. Manuf.
https://dblp.org/streams/journals/ijstm,Int. J. Serv. Technol. Manag.
https://dblp.org/streams/journals/jco,J. Comb. Optim.
https://dblp.org/streams/journals/jeim,J. Enterp. Inf. Manag.
https://dblp.org/streams/journals/tvlsi,IEEE Trans. Very Large Scale Integr. Syst.
https://dblp.org/streams/journals/jitech,J. Inf. Technol.
https://dblp.org/streams/journals/dagstuhl-reports,Dagstuhl Reports
https://dblp.org/streams/journals/darts,Dagstuhl Artifacts Ser.
https://dblp.org/streams/journals/jnsm,J. Netw. Syst. Manag.
https://dblp.org/streams/journals/ws,J. Web Semant.
https://dblp.org/streams/journals/ce,Comput. Educ.
https://dblp.org/streams/journals/jaise,J. Ambient Intell. Smart Environ.
https://dblp.org/streams/journals/tac,IEEE Trans. Autom. Control.
https://dblp.org/streams/journals/sigbed,SIGBED Rev.
https://dblp.org/streams/journals/bise,Bus. Inf. Syst. Eng.
https://dblp.org/streams/journals/inffus,Inf. Fusion
https://dblp.org/streams/journals/actaC,Acta Cybern.
https://dblp.org/streams/journals/cssp,Circuits Syst. Signal Process.
https://dblp.org/streams/journals/sqj,Softw. Qual. J.
https://dblp.org/streams/journals/eaai,Eng. Appl. Artif. Intell.
https://dblp.org/streams/journals/csedu,Comput. Sci. Educ.
https://dblp.org/streams/journals/jmlr,J. Mach. Learn. Res.
https://dblp.org/streams/journals/eait,Educ. Inf. Technol.
https://dblp.org/streams/journals/join,J. Interconnect. Networks
https://dblp.org/streams/journals/tmis,ACM Trans. Manag. Inf. Syst.
https://dblp.org/streams/journals/siaga,SIAM J. Appl. Algebra Geom.
https://dblp.org/streams/journals/spm,IEEE Signal Process. Mag.
https://dblp.org/streams/journals/fuin,Fundam. Informaticae
https://dblp.org/streams/journals/cais,Commun. Assoc. Inf. Syst.
https://dblp.org/streams/journals/sigweb,SIGWEB Newsl.
https://dblp.org/streams/journals/mp,Math. Program.
https://dblp.org/streams/journals/systems,Syst.
https://dblp.org/streams/journals/imwut,Proc. ACM Interact. Mob. Wearable Ubiquitous Technol.
https://dblp.org/streams/journals/jda,J. Discrete Algorithms
https://dblp.org/streams/journals/pik,Prax. Inf.verarb. Kommun.
https://dblp.org/streams/journals/itpro,IT Prof.
https://dblp.org/streams/journals/todaes,ACM Trans. Design Autom. Electr. Syst.
https://dblp.org/streams/journals/software,IEEE Softw.
https://dblp.org/streams/journals/spl,IEEE Signal Process. Lett.
https://dblp.org/streams/journals/eor,Eur. J. Oper. Res.
https://dblp.org/streams/journals/jid,Trans. SDPS
https://dblp.org/streams/journals/cas,Cybern. Syst.
https://dblp.org/streams/journals/wi,Wirtschaftsinf.
https://dblp.org/streams/journals/ijesma,Int. J. E Serv. Mob. Appl.
https://dblp.org/streams/journals/ijfcs,Int. J. Found. Comput. Sci.
https://dblp.org/streams/journals/pr,Pattern Recognit.
https://dblp.org/streams/journals/tecs,ACM Trans. Embed. Comput. Syst.
https://dblp.org/streams/journals/japll,J. Appl. Log.
https://dblp.org/streams/journals/jssc,IEEE J. Solid State Circuits
https://dblp.org/streams/journals/ercim,ERCIM News
https://dblp.org/streams/journals/popets,Proc. Priv. Enhancing Technol.
https://dblp.org/streams/journals/ijsc,Int. J. Semantic Comput.
https://dblp.org/streams/journals/jetc,ACM J. Emerg. Technol. Comput. Syst.
https://dblp.org/streams/journals/icae,Integr. Comput. Aided Eng.
https://dblp.org/streams/journals/sncs,SN Comput. Sci.
https://dblp.org/streams/journals/jcphy,J. Comput. Phys.
https://dblp.org/streams/journals/ijes,Int. J. Embed. Syst.
https://dblp.org/streams/journals/insk,Inform. Spektrum
https://dblp.org/streams/journals/ijhis,Int. J. Hybrid Intell. Syst.
https://dblp.org/streams/journals/mlq,Math. Log. Q.
https://dblp.org/streams/journals/jet,J. Econ. Theory
https://dblp.org/streams/journals/bmcbi,BMC Bioinform.
https://dblp.org/streams/journals/access,IEEE Access
https://dblp.org/streams/journals/ijon,Neurocomputing
https://dblp.org/streams/journals/tog,ACM Trans. Graph.
https://dblp.org/streams/journals/tetc,IEEE Trans. Emerg. Top. Comput.
https://dblp.org/streams/journals/tcci,Trans. Comput. Collect. Intell.
https://dblp.org/streams/journals/jos,J. Simulation
https://dblp.org/streams/journals/isj,Inf. Syst. J.
https://dblp.org/streams/journals/jcam,J. Comput. Appl. Math.
https://dblp.org/streams/journals/tem,IEEE Trans. Engineering Management
https://dblp.org/streams/journals/concurrency,Concurr. Comput. Pract. Exp.
https://dblp.org/streams/journals/ieicetb,IEICE Trans. Commun.
https://dblp.org/streams/journals/topc,ACM Trans. Parallel Comput.
https://dblp.org/streams/journals/comsur,IEEE Commun. Surv. Tutorials
https://dblp.org/streams/journals/tec,IEEE Trans. Evol. Comput.
https://dblp.org/streams/journals/computation,Comput.
https://dblp.org/streams/journals/adcm,Adv. Comput. Math.
https://dblp.org/streams/journals/ijaras,Int. J. Adapt. Resilient Auton. Syst.
https://dblp.org/streams/journals/ai,Artif. Intell.
https://dblp.org/streams/journals/compsec,Comput. Secur.
https://dblp.org/streams/journals/tfs,IEEE Trans. Fuzzy Syst.
https://dblp.org/streams/journals/jsa,Microprocess. Microprogramming
https://dblp.org/streams/journals/isr,Inf. Syst. Res.
https://dblp.org/streams/journals/amc,Appl. Math. Comput.
https://dblp.org/streams/journals/jea,ACM J. Exp. Algorithmics
https://dblp.org/streams/journals/jsac,IEEE J. Sel. Areas Commun.
https://dblp.org/streams/journals/siamco,SIAM J. Control. Optim.
https://dblp.org/streams/journals/is,Inf. Syst.
https://dblp.org/streams/journals/rts,Real Time Syst.
https://dblp.org/streams/journals/aei,Adv. Eng. Informatics
https://dblp.org/streams/journals/ijseke,Int. J. Softw. Eng. Knowl. Eng.
https://dblp.org/streams/journals/iet-cds,IET Circuits Devices Syst.
https://dblp.org/streams/journals/imamci,IMA J. Math. Control. Inf.
https://dblp.org/streams/journals/eetct,EAI Endorsed Trans. Creative Technol.
https://dblp.org/streams/journals/vlc,J. Comput. Lang.
https://dblp.org/streams/journals/tocl,ACM Trans. Comput. Log.
https://dblp.org/streams/journals/jsw,J. Softw.
https://dblp.org/streams/journals/tjs,J. Supercomput.
https://dblp.org/streams/journals/moc,Math. Comput.
https://dblp.org/streams/journals/mansci,Manag. Sci.
https://dblp.org/streams/journals/comcom,Comput. Commun.
https://dblp.org/streams/journals/ijet,Int. J. Emerg. Technol. Learn.
https://dblp.org/streams/journals/apin,Appl. Intell.
https://dblp.org/streams/journals/mscs,Math. Struct. Comput. Sci.
https://dblp.org/streams/journals/jrm,J. Robotics Mechatronics
https://dblp.org/streams/journals/itm,Inf. Technol. Manag.
https://dblp.org/streams/journals/tbbis,IEEE Trans. Biom. Behav. Identity Sci.
https://dblp.org/streams/journals/ppl,Parallel Process. Lett.
https://dblp.org/streams/journals/ieeesp,IEEE Secur. Priv.
https://dblp.org/streams/journals/sigsoft,ACM SIGSOFT Softw. Eng. Notes
https://dblp.org/streams/journals/pmh,Period. Math. Hung.
https://dblp.org/streams/journals/synthese,Synth.
https://dblp.org/streams/journals/ac,Adv. Comput.
https://dblp.org/streams/journals/at,Autom.
https://dblp.org/streams/journals/nc,Nat. Comput.
https://dblp.org/streams/journals/combinatorica,Comb.
https://dblp.org/streams/journals/speech,Speech Commun.
https://dblp.org/streams/journals/swarm,Swarm Intell.
https://dblp.org/streams/journals/jrtip,J. Real Time Image Process.
https://dblp.org/streams/journals/flap,FLAP
https://dblp.org/streams/journals/taco,ACM Trans. Archit. Code Optim.
https://dblp.org/streams/journals/aicom,AI Commun.
https://dblp.org/streams/journals/fi,Future Internet
https://dblp.org/streams/journals/titb,IEEE J. Biomed. Health Informatics
https://dblp.org/streams/journals/fss,Fuzzy Sets Syst.
https://dblp.org/streams/journals/comintsys,Complex Intell. Syst.
https://dblp.org/streams/journals/iacr,IACR Cryptol. ePrint Arch.
https://dblp.org/streams/journals/pieee,Proc. IEEE
https://dblp.org/streams/journals/micro,IEEE Micro
https://dblp.org/streams/journals/tii,IEEE Trans. Ind. Informatics
https://dblp.org/streams/journals/eis,Enterp. Inf. Syst.
https://dblp.org/streams/journals/ijcim,Int. J. Comput. Integr. Manuf.
https://dblp.org/streams/journals/sLogica,Stud Logica
https://dblp.org/streams/journals/ijertcs,Int. J. Embed. Real Time Commun. Syst.
https://dblp.org/streams/journals/igpl,Log. J. IGPL
https://dblp.org/streams/journals/emisa,EMISA Forum
https://dblp.org/streams/journals/esl,IEEE Embed. Syst. Lett.
https://dblp.org/streams/journals/tsipn,IEEE Trans. Signal Inf. Process. over Networks
https://dblp.org/streams/journals/ejes,EURASIP J. Embed. Syst.
https://dblp.org/streams/journals/iswa,Intell. Syst. Appl.
https://dblp.org/streams/journals/jcss,J. Comput. Syst. Sci.
https://dblp.org/streams/journals/polibits,Polibits
https://dblp.org/streams/journals/tcns,IEEE Trans. Control. Netw. Syst.
https://dblp.org/streams/journals/cii,Comput. Ind.
https://dblp.org/streams/journals/tamd,IEEE Trans. Auton. Ment. Dev.
https://dblp.org/streams/journals/pajais,Pac. Asia J. Assoc. Inf. Syst.
https://dblp.org/streams/journals/swevo,Swarm Evol. Comput.
https://dblp.org/streams/journals/tit,IEEE Trans. Inf. Theory
https://dblp.org/streams/journals/ram,IEEE Robotics Autom. Mag.
https://dblp.org/streams/journals/cic,IACR Commun. Cryptol.
https://dblp.org/streams/journals/siamsc,SIAM J. Sci. Comput.
https://dblp.org/streams/journals/heuristics,J. Heuristics
https://dblp.org/streams/journals/ras,Robotics Auton. Syst.
https://dblp.org/streams/journals/evs,Evol. Syst.
https://dblp.org/streams/journals/login,LOG IN
https://dblp.org/streams/journals/fttcs,Found. Trends Theor. Comput. Sci.
https://dblp.org/streams/journals/arc,Annu. Rev. Control.
https://dblp.org/streams/journals/jcst,J. Comput. Sci. Technol.
https://dblp.org/streams/journals/eswa,Expert Syst. Appl.
https://dblp.org/streams/journals/csysl,IEEE Control. Syst. Lett.
https://dblp.org/streams/journals/tosem,ACM Trans. Softw. Eng. Methodol.
https://dblp.org/streams/journals/games,Games
https://dblp.org/streams/journals/endm,Electron. Notes Discret. Math.
https://dblp.org/streams/journals/bioinformatics,Bioinform.
https://dblp.org/streams/journals/ese,Empir. Softw. Eng.
https://dblp.org/streams/journals/icga,ICCA J.
https://dblp.org/streams/journals/wcl,IEEE Wirel. Commun. Lett.
https://dblp.org/streams/journals/telsys,Telecommun. Syst.
https://dblp.org/streams/journals/cl,Comput. Lang. Syst. Struct.
https://dblp.org/streams/journals/dad,Dialogue Discourse
https://dblp.org/streams/journals/nm,Numerische Mathematik
https://dblp.org/streams/journals/icom,i-com
https://dblp.org/streams/journals/comsis,Comput. Sci. Inf. Syst.
https://dblp.org/streams/journals/hmd,HMD Prax. Wirtsch.
https://dblp.org/streams/journals/jitta,J. Inf. Technol. Theory Appl.
https://dblp.org/streams/journals/dam,Discret. Appl. Math.
https://dblp.org/streams/journals/dpd,Distributed Parallel Databases
https://dblp.org/streams/journals/ijiit,Int. J. Intell. Inf. Technol.
https://dblp.org/streams/journals/dc,Distributed Comput.
https://dblp.org/streams/journals/fac,Formal Aspects Comput.
https://dblp.org/streams/journals/ijwin,Int. J. Wirel. Inf. Networks
https://dblp.org/streams/journals/emisaij,Enterp. Model. Inf. Syst. Archit.
https://dblp.org/streams/journals/ijdsn,Int. J. Distributed Sens. Networks
https://dblp.org/streams/journals/bpmj,Bus. Process. Manag. J.
https://dblp.org/streams/journals/tcad,IEEE Trans. Comput. Aided Des. Integr. Circuits Syst.
https://dblp.org/streams/journals/vldb,VLDB J.
https://dblp.org/streams/journals/jgaa,J. Graph Algorithms Appl.
https://dblp.org/streams/journals/sjis,Scand. J. Inf. Syst.
https://dblp.org/streams/journals/expert,IEEE Intell. Syst.
https://dblp.org/streams/journals/jcs,J. Comput. Secur.
https://dblp.org/streams/journals/dke,Data Knowl. Eng.
https://dblp.org/streams/journals/db,Data Base
https://dblp.org/streams/journals/cgf,Comput. Graph. Forum
https://dblp.org/streams/journals/lr,Logist. Res.
https://dblp.org/streams/journals/tifs,IEEE Trans. Inf. Forensics Secur.
https://dblp.org/streams/journals/ijiscram,Int. J. Inf. Syst. Crisis Response Manag.
https://dblp.org/streams/journals/tiis,ACM Trans. Interact. Intell. Syst.
https://dblp.org/streams/journals/ijghpc,Int. J. Grid High Perform. Comput.
https://dblp.org/streams/journals/jcb,J. Comput. Biol.
https://dblp.org/streams/journals/programming,Art Sci. Eng. Program.
https://dblp.org/streams/journals/talg,ACM Trans. Algorithms
https://dblp.org/streams/journals/automatica,Autom.
https://dblp.org/streams/journals/rsa,Random Struct. Algorithms
https://dblp.org/streams/journals/tcps,ACM Trans. Cyber Phys. Syst.
https://dblp.org/streams/journals/ecra,Electron. Commer. Res. Appl.
https://dblp.org/streams/journals/sopr,Softw. Process. Improv. Pract.
https://dblp.org/streams/journals/computer,Computer
https://dblp.org/streams/journals/fcomp,Frontiers Comput. Sci.
https://dblp.org/streams/journals/soco,Soft Comput.
https://dblp.org/streams/journals/sigplan,ACM SIGPLAN Notices
https://dblp.org/streams/journals/ijbpim,Int. J. Bus. Process. Integr. Manag.
https://dblp.org/streams/journals/tgdk,Trans. Graph Data Knowl.
https://dblp.org/streams/journals/pacmhci,Proc. ACM Hum. Comput. Interact.
https://dblp.org/streams/journals/jhss,J. Hardw. Syst. Secur.
https://dblp.org/streams/journals/jcm,J. Commun.
https://dblp.org/streams/journals/ejcon,Eur. J. Control
https://dblp.org/streams/journals/eceasst,Electron. Commun. Eur. Assoc. Softw. Sci. Technol.
https://dblp.org/streams/journals/jpdc,J. Parallel Distributed Comput.
https://dblp.org/streams/journals/mcss,Math. Control. Signals Syst.
https://dblp.org/streams/journals/jcsc,J. Circuits Syst. Comput.
https://dblp.org/streams/journals/kais,Knowl. Inf. Syst.
https://dblp.org/streams/journals/air,Artif. Intell. Rev.
https://dblp.org/streams/journals/isci,Inf. Sci.
https://dblp.org/streams/journals/tce,IEEE Trans. Consumer Electron.
https://dblp.org/streams/journals/jsis,J. Strateg. Inf. Syst.
https://dblp.org/streams/journals/cma,Comput. Math. Appl.
https://dblp.org/streams/journals/istr,J. Inf. Secur. Appl.
https://dblp.org/streams/journals/ijhac,Int. J. Humanit. Arts Comput.
https://dblp.org/streams/journals/jgt,J. Graph Theory
https://dblp.org/streams/journals/stt,Softwaretechnik-Trends
https://dblp.org/streams/journals/tcasII,IEEE Trans. Circuits Syst. II Express Briefs
https://dblp.org/streams/journals/wm,Wirtschaftsinformatik Manag.
https://dblp.org/streams/journals/cea,Comput. Electron. Agric.
https://dblp.org/streams/journals/misq,MIS Q.
https://dblp.org/streams/journals/puc,Pers. Ubiquitous Comput.
https://dblp.org/streams/journals/it,Informationstechnik Tech. Inform.
https://dblp.org/streams/journals/ita,RAIRO Theor. Informatics Appl.
https://dblp.org/streams/journals/toplas,ACM Trans. Program. Lang. Syst.
https://dblp.org/streams/journals/siamjo,SIAM J. Optim.
https://dblp.org/streams/journals/computing,Computing
https://dblp.org/streams/journals/cagd,Comput. Aided Geom. Des.
https://dblp.org/streams/journals/paapp,Parallel Algorithms Appl.
https://dblp.org/streams/journals/intr,Internet Res.
https://dblp.org/streams/journals/tciaig,IEEE Trans. Comput. Intell. AI Games
https://dblp.org/streams/journals/dsp,Digit. Signal Process.
https://dblp.org/streams/journals/sigarch,SIGARCH Comput. Archit. News
https://dblp.org/streams/journals/corr,CoRR
https://dblp.org/streams/journals/lmcs,Log. Methods Comput. Sci.
https://dblp.org/streams/journals/iie,Informatics Educ.
https://dblp.org/streams/journals/ijinfoman,Int. J. Inf. Manag.
https://dblp.org/streams/journals/qic,Quantum Inf. Comput.
https://dblp.org/streams/journals/ijhpca,Int. J. High Perform. Comput. Appl.
Model-Based Testing for Embedded Systems,Model-Based Testing for Embedded Systems
Handbook of Approximation Algorithms and Metaheuristics (2),Handbook of Approximation Algorithms and Metaheuristics (2)
Flexible Working - New Network Technologies,Flexible Working - New Network Technologies
Algorithms Unplugged,Algorithms Unplugged
"Computer Science, The Hardware, Software and Heart of It","Computer Science, The Hardware, Software and Heart of It"
Handbook of Service Description,Handbook of Service Description
Computational Social Networks,Computational Social Networks
Organic Computing,Organic Computing
Ernst Denert Award for Software Engineering,Ernst Denert Award for Software Engineering
K\u00FCnstliche Intelligenz f\u00FCr Lehrkr\u00E4fte,K\u00FCnstliche Intelligenz f\u00FCr Lehrkr\u00E4fte
Digital Transformation,Digital Transformation
Lectures in E-Commerce,Lectures in E-Commerce
The Art of Structuring,The Art of Structuring
Recommender Systems for Technology Enhanced Learning,Recommender Systems for Technology Enhanced Learning
Model-Based Engineering of Embedded Systems,Model-Based Engineering of Embedded Systems
Dynamically Reconfigurable Systems,Dynamically Reconfigurable Systems
Informatik,Informatik
"New Era for Robust Speech Recognition, Exploiting Deep Learning","New Era for Robust Speech Recognition, Exploiting Deep Learning"
High Performance Computing on Vector Systems,High Performance Computing on Vector Systems
New Horizons for a Data-Driven Economy,New Horizons for a Data-Driven Economy
Techniques for Noise Robustness in Automatic Speech Recognition,Techniques for Noise Robustness in Automatic Speech Recognition
Process-Aware Information Systems,Process-Aware Information Systems
CSCL-Kompendium,CSCL-Kompendium
Cambridge tracts in theoretical computer science,Cambridge tracts in theoretical computer science
Leitf\u00E4den und Monographien der Informatik,Leitf\u00E4den und Monographien der Informatik
"Forschungsberichte des Fachbereichs Informatik / Technische Universit\u00E4t Berlin / Fachbereich 20, Informatik","Forschungsberichte des Fachbereichs Informatik / Technische Universit\u00E4t Berlin / Fachbereich 20, Informatik"
HNI-Verlagsschriftenreihe,HNI-Verlagsschriftenreihe
Leitf\u00E4den der angewandten Informatik,Leitf\u00E4den der angewandten Informatik
eXamen.press,eXamen.press
High Performance Computing in Science and Engineering,High Performance Computing in Science and Engineering
Design Methodology for Intelligent Technical Systems,Design Methodology for Intelligent Technical Systems
Towards the Multilingual Semantic Web,Towards the Multilingual Semantic Web
Robust Speech Recognition of Uncertain or Missing Data,Robust Speech Recognition of Uncertain or Missing Data
FPGAs for Software Programmers,FPGAs for Software Programmers
Forschungsberichte / Universit\u00E4t Dortmund / Fachbereich Informatik,Forschungsberichte / Universit\u00E4t Dortmund / Fachbereich Informatik
Web Engineering: Systematische Entwicklung von Web-Anwendungen,Web Engineering: Systematische Entwicklung von Web-Anwendungen
Advances in Object-Oriented Data Modeling,Advances in Object-Oriented Data Modeling
Wirksamer Informatikunterricht,Wirksamer Informatikunterricht
IWBS Report,IWBS Report
